File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF670JSE	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR549NPZ	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										CBX3-human	DNA						2016-11-23	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF490CWU/, /files/ENCFF748NUK/, /files/ENCFF356LFX/, /files/ENCFF994WVU/, /files/ENCFF640LQQ/, /files/ENCFF556URJ/, /files/ENCFF834ZDP/	5850	ENCODE Processing Pipeline	61bb20d5d445d18a1cc4fe6380ce0057		https://www.encodeproject.org/files/ENCFF670JSE/@@download/ENCFF670JSE.bed.gz				released	s3://encode-public/2020/12/01/a6437b9c-c32e-411f-b215-3b08c4c7887e/ENCFF670JSE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/a6437b9c-c32e-411f-b215-3b08c4c7887e/ENCFF670JSE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance, low read depth		
ENCFF109QHL	bigWig	bigWig		signal p-value	GRCh38	ENCSR746XEG	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										NFXL1-human	DNA						2017-05-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF885HTW/, /files/ENCFF377KFK/, /files/ENCFF246FIF/, /files/ENCFF232AKP/	2199853973	ENCODE Processing Pipeline	19806c61e829c985a6fb18387ff88993		https://www.encodeproject.org/files/ENCFF109QHL/@@download/ENCFF109QHL.bigWig				released	s3://encode-public/2020/12/02/00916445-cc63-4c1f-a082-8886d00f0aa8/ENCFF109QHL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/00916445-cc63-4c1f-a082-8886d00f0aa8/ENCFF109QHL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking, borderline replicate concordance		
ENCFF057NHJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR746XEG	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										NFXL1-human	DNA						2017-05-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF232AKP/, /files/ENCFF885HTW/, /files/ENCFF377KFK/, /files/ENCFF356LFX/, /files/ENCFF246FIF/	90433	ENCODE Processing Pipeline	cb23bb603bd4072055593a97f33d8893		https://www.encodeproject.org/files/ENCFF057NHJ/@@download/ENCFF057NHJ.bed.gz				released	s3://encode-public/2020/12/02/34772c83-a9b1-4327-a6cd-5cca37cce51a/ENCFF057NHJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/34772c83-a9b1-4327-a6cd-5cca37cce51a/ENCFF057NHJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking, borderline replicate concordance		
ENCFF513WDR	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR746XEG	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										NFXL1-human	DNA						2017-05-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF057NHJ/	261572	ENCODE Processing Pipeline	23cbc3d2917966479825c58d8cc972ff		https://www.encodeproject.org/files/ENCFF513WDR/@@download/ENCFF513WDR.bigBed				released	s3://encode-public/2020/12/02/9596a166-cf6e-48ae-8c3b-0945730a7245/ENCFF513WDR.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/9596a166-cf6e-48ae-8c3b-0945730a7245/ENCFF513WDR.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking, borderline replicate concordance		
ENCFF965NQQ	bigWig	bigWig		signal p-value	GRCh38	ENCSR897MMC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										JUNB-human	DNA						2016-06-13	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF213HNC/, /files/ENCFF566JBZ/, /files/ENCFF580TLU/, /files/ENCFF654VKA/	1331765403	ENCODE Processing Pipeline	d138c317fef531170baffdb6a3c06acc		https://www.encodeproject.org/files/ENCFF965NQQ/@@download/ENCFF965NQQ.bigWig				released	s3://encode-public/2021/02/04/72730123-4f6c-4812-93d7-e873929f481d/ENCFF965NQQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/72730123-4f6c-4812-93d7-e873929f481d/ENCFF965NQQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking		
ENCFF912OPT	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR897MMC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										JUNB-human	DNA						2016-06-13	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF213HNC/, /files/ENCFF356LFX/, /files/ENCFF566JBZ/, /files/ENCFF654VKA/, /files/ENCFF580TLU/	607564	ENCODE Processing Pipeline	ae13391085b4923f09f371eb3024a00d		https://www.encodeproject.org/files/ENCFF912OPT/@@download/ENCFF912OPT.bed.gz				released	s3://encode-public/2021/02/04/029e4e93-66f1-408e-b032-b4dfdea9855a/ENCFF912OPT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/029e4e93-66f1-408e-b032-b4dfdea9855a/ENCFF912OPT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking		
ENCFF667EJQ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR897MMC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										JUNB-human	DNA						2016-06-13	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF912OPT/	1257320	ENCODE Processing Pipeline	286a642ebd2f58a64e236bbf1270ae07		https://www.encodeproject.org/files/ENCFF667EJQ/@@download/ENCFF667EJQ.bigBed				released	s3://encode-public/2021/02/04/cf33927c-c7a7-4265-9875-6c3fb09c80ea/ENCFF667EJQ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/cf33927c-c7a7-4265-9875-6c3fb09c80ea/ENCFF667EJQ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking		
ENCFF957SRJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR293QAR	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										MTA2-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF377KFK/, /files/ENCFF121RRZ/, /files/ENCFF803UWC/, /files/ENCFF356LFX/, /files/ENCFF232AKP/	816480	ENCODE Processing Pipeline	73b4c1da27283ff3f5c2192b44067f8b		https://www.encodeproject.org/files/ENCFF957SRJ/@@download/ENCFF957SRJ.bed.gz				released	s3://encode-public/2021/02/04/b34654d8-c78a-4ba4-85f2-490bca83d4cb/ENCFF957SRJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/b34654d8-c78a-4ba4-85f2-490bca83d4cb/ENCFF957SRJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF615CWQ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR293QAR	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										MTA2-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF957SRJ/	1833225	ENCODE Processing Pipeline	e6011abdde2168a2ab3ae6aff84ba831		https://www.encodeproject.org/files/ENCFF615CWQ/@@download/ENCFF615CWQ.bigBed				released	s3://encode-public/2021/02/04/94b5766c-ab6c-4346-a233-cb41e315e0eb/ENCFF615CWQ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/94b5766c-ab6c-4346-a233-cb41e315e0eb/ENCFF615CWQ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF756BHU	bigWig	bigWig		signal p-value	GRCh38	ENCSR293QAR	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										MTA2-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF377KFK/, /files/ENCFF121RRZ/, /files/ENCFF232AKP/, /files/ENCFF803UWC/	2373663740	ENCODE Processing Pipeline	7804ac88a2394193c9f73672c7af4ed9		https://www.encodeproject.org/files/ENCFF756BHU/@@download/ENCFF756BHU.bigWig				released	s3://encode-public/2021/02/04/9f34394b-f59c-42bc-b87b-51f87bb30b10/ENCFF756BHU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/9f34394b-f59c-42bc-b87b-51f87bb30b10/ENCFF756BHU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF511QTQ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR278SQL	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF526WYZ/, /files/ENCFF224UPF/, /files/ENCFF783FZL/, /files/ENCFF356LFX/, /files/ENCFF439GDA/	667422	ENCODE Processing Pipeline	f734df61e92da920832cdb3bf0486008		https://www.encodeproject.org/files/ENCFF511QTQ/@@download/ENCFF511QTQ.bed.gz				released	s3://encode-public/2020/11/28/d8f6fe4a-df8b-4282-9c6c-a4629cace7af/ENCFF511QTQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/d8f6fe4a-df8b-4282-9c6c-a4629cace7af/ENCFF511QTQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF638YLG	bigWig	bigWig		signal p-value	GRCh38	ENCSR278SQL	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF526WYZ/, /files/ENCFF783FZL/, /files/ENCFF224UPF/, /files/ENCFF439GDA/	2001442567	ENCODE Processing Pipeline	ac0a313992c6c77306bfd668c0e7cb5f		https://www.encodeproject.org/files/ENCFF638YLG/@@download/ENCFF638YLG.bigWig				released	s3://encode-public/2020/11/28/098f05bf-cb38-4939-875f-a56042b2fe74/ENCFF638YLG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/098f05bf-cb38-4939-875f-a56042b2fe74/ENCFF638YLG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF213ZNN	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR278SQL	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF511QTQ/	1458706	ENCODE Processing Pipeline	d90fa82463fd747e9d5542eb4f20e66d		https://www.encodeproject.org/files/ENCFF213ZNN/@@download/ENCFF213ZNN.bigBed				released	s3://encode-public/2020/11/28/34f571e9-e143-42d3-99af-88eefdadb56f/ENCFF213ZNN.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/34f571e9-e143-42d3-99af-88eefdadb56f/ENCFF213ZNN.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF757ZKU	bigWig	bigWig		signal p-value	GRCh38	ENCSR933EYC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										HDAC6-human	DNA						2017-12-14	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF346AWT/, /files/ENCFF834ZDP/, /files/ENCFF748NUK/, /files/ENCFF556URJ/, /files/ENCFF994WVU/	1653003403	ENCODE Processing Pipeline	f4650307353dd1c7520c22ff9fab2592		https://www.encodeproject.org/files/ENCFF757ZKU/@@download/ENCFF757ZKU.bigWig				released	s3://encode-public/2021/07/08/d407a040-cc62-4b2f-ae26-8b8e2bdc77eb/ENCFF757ZKU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/07/08/d407a040-cc62-4b2f-ae26-8b8e2bdc77eb/ENCFF757ZKU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	antibody characterized with exemption	unreplicated experiment	
ENCFF588SBL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR933EYC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										HDAC6-human	DNA						2017-12-14	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF356LFX/, /files/ENCFF346AWT/, /files/ENCFF834ZDP/, /files/ENCFF748NUK/, /files/ENCFF556URJ/, /files/ENCFF994WVU/	81525	ENCODE Processing Pipeline	6a90b39f69e85abeab0a6961f905ea45		https://www.encodeproject.org/files/ENCFF588SBL/@@download/ENCFF588SBL.bed.gz				released	s3://encode-public/2021/07/08/fb93bb9a-6648-4f75-803b-9458d68830f9/ENCFF588SBL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/07/08/fb93bb9a-6648-4f75-803b-9458d68830f9/ENCFF588SBL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	antibody characterized with exemption	unreplicated experiment	
ENCFF918SGD	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR933EYC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										HDAC6-human	DNA						2017-12-14	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF588SBL/	208625	ENCODE Processing Pipeline	f3c28b8860d6001871c7347ebd3c3fb3		https://www.encodeproject.org/files/ENCFF918SGD/@@download/ENCFF918SGD.bigBed				released	s3://encode-public/2021/07/08/3b8dd51c-8ef4-48ae-a557-4af1c6ccc4ac/ENCFF918SGD.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/07/08/3b8dd51c-8ef4-48ae-a557-4af1c6ccc4ac/ENCFF918SGD.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	antibody characterized with exemption	unreplicated experiment	
ENCFF655GBI	bigWig	bigWig		signal p-value	GRCh38	ENCSR976TBC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										IRF5-human	DNA						2017-02-21	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF783FZL/, /files/ENCFF510PTR/, /files/ENCFF526WYZ/, /files/ENCFF881PDA/	2026401237	ENCODE Processing Pipeline	2588858cf11f8e87bb01d8882586cfd9		https://www.encodeproject.org/files/ENCFF655GBI/@@download/ENCFF655GBI.bigWig				released	s3://encode-public/2020/11/30/32468cc7-d2a8-4ba2-84f0-2e864e94110c/ENCFF655GBI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/32468cc7-d2a8-4ba2-84f0-2e864e94110c/ENCFF655GBI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance		
ENCFF478SRO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR976TBC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										IRF5-human	DNA						2017-02-21	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF783FZL/, /files/ENCFF510PTR/, /files/ENCFF526WYZ/, /files/ENCFF356LFX/, /files/ENCFF881PDA/	39360	ENCODE Processing Pipeline	3c63d6c7f40aff208210d69e5e5b2a38		https://www.encodeproject.org/files/ENCFF478SRO/@@download/ENCFF478SRO.bed.gz				released	s3://encode-public/2020/11/30/7b897266-028c-4273-86e7-c34120a71224/ENCFF478SRO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/7b897266-028c-4273-86e7-c34120a71224/ENCFF478SRO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance		
ENCFF562PPN	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR976TBC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										IRF5-human	DNA						2017-02-21	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF478SRO/	125977	ENCODE Processing Pipeline	847390e60d6899c67165c56dd6690630		https://www.encodeproject.org/files/ENCFF562PPN/@@download/ENCFF562PPN.bigBed				released	s3://encode-public/2020/11/30/b52306a8-b6f5-440a-b014-6dc099f82eb6/ENCFF562PPN.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/b52306a8-b6f5-440a-b014-6dc099f82eb6/ENCFF562PPN.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance		
ENCFF493ANJ	bigWig	bigWig		signal p-value	GRCh38	ENCSR192AFN	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										PAX8-human	DNA						2017-11-30	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF232AKP/, /files/ENCFF377KFK/, /files/ENCFF479AFG/, /files/ENCFF077YQF/	2034758245	ENCODE Processing Pipeline	9ae6140dfa286c96cdfa4d4c98eb2dfa		https://www.encodeproject.org/files/ENCFF493ANJ/@@download/ENCFF493ANJ.bigWig				released	s3://encode-public/2020/11/28/910df9a4-0edd-47f8-bb84-d911a38204dd/ENCFF493ANJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/910df9a4-0edd-47f8-bb84-d911a38204dd/ENCFF493ANJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF934NVD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR192AFN	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										PAX8-human	DNA						2017-11-30	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF232AKP/, /files/ENCFF077YQF/, /files/ENCFF356LFX/, /files/ENCFF377KFK/, /files/ENCFF479AFG/	58602	ENCODE Processing Pipeline	d22ab3828ef5eb15e69829da2b78b295		https://www.encodeproject.org/files/ENCFF934NVD/@@download/ENCFF934NVD.bed.gz				released	s3://encode-public/2020/11/28/2869c8d0-b5d3-44e4-8c0d-ff379c3f3d50/ENCFF934NVD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/2869c8d0-b5d3-44e4-8c0d-ff379c3f3d50/ENCFF934NVD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF033MGF	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR192AFN	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										PAX8-human	DNA						2017-11-30	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF934NVD/	169463	ENCODE Processing Pipeline	85e1a9e1d587a901f4004c55c4037d33		https://www.encodeproject.org/files/ENCFF033MGF/@@download/ENCFF033MGF.bigBed				released	s3://encode-public/2020/11/28/cd735069-5faf-4789-8a8a-778110fdbdfd/ENCFF033MGF.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/cd735069-5faf-4789-8a8a-778110fdbdfd/ENCFF033MGF.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF105GUZ	bigWig	bigWig		signal p-value	GRCh38	ENCSR542FLV	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB33-human	DNA						2017-11-13	ENCODE			450-650	1, 4	1_1, 4_1							/files/ENCFF739ZTJ/, /files/ENCFF783FZL/, /files/ENCFF729RNB/, /files/ENCFF526WYZ/	2014480966	ENCODE Processing Pipeline	bdcb226c6e0333e973057e2619a41078		https://www.encodeproject.org/files/ENCFF105GUZ/@@download/ENCFF105GUZ.bigWig				released	s3://encode-public/2020/12/04/9f8a3697-6302-4ccd-8778-dda60ddda075/ENCFF105GUZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/9f8a3697-6302-4ccd-8778-dda60ddda075/ENCFF105GUZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF845VSZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR542FLV	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB33-human	DNA						2017-11-13	ENCODE			450-650	1, 4	1_1, 4_1							/files/ENCFF356LFX/, /files/ENCFF739ZTJ/, /files/ENCFF526WYZ/, /files/ENCFF783FZL/, /files/ENCFF729RNB/	121296	ENCODE Processing Pipeline	ee6ef049eaf8ab6e8e940da960098b16		https://www.encodeproject.org/files/ENCFF845VSZ/@@download/ENCFF845VSZ.bed.gz				released	s3://encode-public/2020/12/04/6e404503-37b7-433b-b216-b1cbc9f8efb7/ENCFF845VSZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/6e404503-37b7-433b-b216-b1cbc9f8efb7/ENCFF845VSZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF818EFA	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR542FLV	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB33-human	DNA						2017-11-13	ENCODE			450-650	1, 4	1_1, 4_1							/files/ENCFF845VSZ/	282283	ENCODE Processing Pipeline	a17014fdef760fd02930e625eb25ee74		https://www.encodeproject.org/files/ENCFF818EFA/@@download/ENCFF818EFA.bigBed				released	s3://encode-public/2020/12/04/548d0726-67e9-4e50-9eca-bf3091680d53/ENCFF818EFA.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/548d0726-67e9-4e50-9eca-bf3091680d53/ENCFF818EFA.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF673GWX	bigWig	bigWig		signal p-value	GRCh38	ENCSR987MTA	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										BHLHE40-human	DNA						2017-01-31	ENCODE			450-650	4, 5	4_1, 5_1							/files/ENCFF827XJM/, /files/ENCFF314PKF/, /files/ENCFF377KFK/, /files/ENCFF232AKP/	1720475457	ENCODE Processing Pipeline	2533fa3539729f7cdac84b4473e2211c		https://www.encodeproject.org/files/ENCFF673GWX/@@download/ENCFF673GWX.bigWig				released	s3://encode-public/2020/11/30/a091e1e6-d3bb-465b-839d-42b7f771dd2d/ENCFF673GWX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/a091e1e6-d3bb-465b-839d-42b7f771dd2d/ENCFF673GWX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, borderline replicate concordance		
